Original File Name,Anonymized File Name,UUID
B063.txt,B063_anonymized.txt,a0e66c82-aac9-4f02-b8fb-7202d9b04747
B833.txt,B833_anonymized.txt,63a53e2b-06f6-4f9b-ad63-68fb6f098afd
B1071.txt,B1071_anonymized.txt,46aafdc2-1d27-463b-ae6b-6a6567af76f7
B1201.txt,B1201_anonymized.txt,be2d6fd6-13b1-437d-a38d-281abe0e13e9
B1463.txt,B1463_anonymized.txt,41dc9f61-cb50-4f1d-a272-4b7ff08e9b08
B298.txt,B298_anonymized.txt,921428df-cc2e-4bf1-b2e6-5a9f1bb98f2d
B642.txt,B642_anonymized.txt,a542fc3a-b92d-47ca-a247-0988bea90fdc
B1194.txt,B1194_anonymized.txt,dee4d7b3-7468-4fdc-989d-dc22b9bd2887
B1578.txt,B1578_anonymized.txt,8be57214-763b-4783-88c9-9f9b6141abd1
B381.txt,B381_anonymized.txt,66a3cadb-769b-4483-ba9e-bfff0cd07867
B588.txt,B588_anonymized.txt,2ad1266f-2abc-4392-ae6b-2d92aa03a50f
B1114.txt,B1114_anonymized.txt,2c0bde4b-8919-4297-9cc9-ac82d5bbf895
B1284.txt,B1284_anonymized.txt,9affbb43-b0de-448f-8e28-8658d48cf31e
B1490.txt,B1490_anonymized.txt,8bb39a81-f526-4eb2-819e-7d647d65e3b4
B386.txt,B386_anonymized.txt,fd309662-1916-475b-9b54-233d4f8d5d12
B424.txt,B424_anonymized.txt,36cc5f51-6a96-4f40-824f-fdd6496fcf47
B305.txt,B305_anonymized.txt,b6302fd7-6c10-4ffc-8890-49f0f31ce922
B1560.txt,B1560_anonymized.txt,b2d7520d-eb2c-4bfd-8305-a71b07f64e47
B1552.txt,B1552_anonymized.txt,c684f8f8-ce2a-426c-87fa-d22b686e0572
B613.txt,B613_anonymized.txt,853040bb-e037-453a-8ca9-9c2ac8d4467d
B593.txt,B593_anonymized.txt,2317cc73-5e04-4a63-9a07-af466d56388f
B359.txt,B359_anonymized.txt,e02b3512-a306-4e7d-af7f-6e4a778239f6
B349.txt,B349_anonymized.txt,09339a15-b205-4e46-84ae-80a3641fc497
B1169.txt,B1169_anonymized.txt,e3855d35-33aa-49aa-b133-c2d2cd9551a4
B015.txt,B015_anonymized.txt,8981abe7-04fa-4021-802c-a0e99fe51628
B249.txt,B249_anonymized.txt,cf8c761e-5b44-41c3-a274-84c365854cad
B831.txt,B831_anonymized.txt,0c1c79a9-5c57-413c-b3ef-34b166bf8d07
B372.txt,B372_anonymized.txt,1f810573-ab9a-42e7-b763-29097b14f5c6
B1038.txt,B1038_anonymized.txt,3fe3ec75-a4c7-4421-a39e-79a7fcf2c3f0
B1131.txt,B1131_anonymized.txt,3bb31e97-5768-40e2-bb86-b43a2942b255
B746.txt,B746_anonymized.txt,c2f1aee2-e2a3-40f2-873c-85e7951a2785
B1189.txt,B1189_anonymized.txt,9b39df9f-f75f-4b78-b55c-59b5c6fe104d
B1384.txt,B1384_anonymized.txt,ef02046f-b628-4fca-b5ed-bef1cc3c4b74
B1396.txt,B1396_anonymized.txt,7adb8c5d-19c3-4577-bf87-c86271568930
B1213.txt,B1213_anonymized.txt,793bee84-9b04-45c4-812d-fbc4446385fc
B1349.txt,B1349_anonymized.txt,835fcd0e-2b89-4a61-b831-9fe90ad29d2d
B728.txt,B728_anonymized.txt,9c67a675-1169-4870-bee5-78a161922956
B1505.txt,B1505_anonymized.txt,3f4e04e9-d318-4c16-943f-b853fc7c0689
B464.txt,B464_anonymized.txt,0e82eebc-d063-4b75-a0db-2b558a201bce
B442.txt,B442_anonymized.txt,dec904fc-c319-4dcd-a9d1-617685d8fe43
B060.txt,B060_anonymized.txt,fd292a87-9ce4-41bf-9993-31149302aa10
B1432.txt,B1432_anonymized.txt,d95717f5-56dc-4695-96bb-c800880ba2d2
B724.txt,B724_anonymized.txt,74fb0534-878b-4b6a-982f-a3b23de27201
B1579.txt,B1579_anonymized.txt,46d8dc0c-026a-438c-ad23-c4435bd9511d
B694.txt,B694_anonymized.txt,11e9f162-aed5-4f8a-859f-211f63ace210
B1545.txt,B1545_anonymized.txt,a1236b9f-698c-4097-a082-de8dba29bdc7
B1241.txt,B1241_anonymized.txt,d1ec77bb-5717-4d58-a3a6-f5d044f8ae0d
B267.txt,B267_anonymized.txt,6432818d-498d-47e7-811e-40d396d7ed3c
B1103.txt,B1103_anonymized.txt,0c93ec01-9713-4c31-897e-ba91a677b8a8
B168.txt,B168_anonymized.txt,994b0931-3950-427c-92a0-e26d5073f9bb
B1306.txt,B1306_anonymized.txt,896da3aa-149e-49b6-8c47-aa35b9a3648e
B302.txt,B302_anonymized.txt,ea7cf0c1-7177-4c7d-9ff9-4585e789200b
B481.txt,B481_anonymized.txt,52a5dde7-e75b-478f-a974-fa419d13ae52
B476.txt,B476_anonymized.txt,0c33e7e2-4554-44c0-8aea-be0adef3581f
B416.txt,B416_anonymized.txt,7f06d613-e5cb-4e98-9711-85fbf4d69c46
B1435.txt,B1435_anonymized.txt,7890f95b-730f-465e-adc7-97afb68c9202
B531.txt,B531_anonymized.txt,a6a5cf1f-1a0d-402f-abb4-f578b027c77d
B237.txt,B237_anonymized.txt,e71aa1a0-8230-421e-b102-1ef1f22d74c8
B1168.txt,B1168_anonymized.txt,4081ed64-b805-48c2-aba9-08ba53e2fcb6
B1102.txt,B1102_anonymized.txt,1fd806d3-6a0e-4e2c-97c9-e57e9ec8e71d
B590.txt,B590_anonymized.txt,f2e454a3-a580-44ce-9237-602a79dca271
B101.txt,B101_anonymized.txt,5ff2a7d2-d2d8-4a89-88b2-681d88470237
B650.txt,B650_anonymized.txt,4c76bac7-12a6-4b22-99c0-368bf8810949
B182.txt,B182_anonymized.txt,c9d1aa44-f9a3-4cb5-8ecc-7a711e16899a
B672.txt,B672_anonymized.txt,720e4db1-73b0-4a05-ab06-d2542d5a176d
B299.txt,B299_anonymized.txt,8868855e-a8bd-41a8-9561-32a0d3074b79
B1376.txt,B1376_anonymized.txt,8f824a87-4134-4a15-b9b8-d20032d88a8a
B585.txt,B585_anonymized.txt,b72b749c-bcc5-4b1b-a75a-43d8d1f9215f
B145.txt,B145_anonymized.txt,2fbc7e56-a400-45e1-9ed5-158317033d3d
B351.txt,B351_anonymized.txt,4d0b99f9-e19e-47e1-8d4b-463d644677b4
B813.txt,B813_anonymized.txt,997d8c12-73c5-4750-a749-4d19da5b766b
B205.txt,B205_anonymized.txt,97e5832c-5efc-4302-b2b6-12b09450caea
